GRND3,2026-04-30,10:00:00,4.349999904632568,4.369999885559082,4.349999904632568,4.360000133514404,0
GRND3,2026-04-30,10:05:00,4.369999885559082,4.369999885559082,4.349999904632568,4.369999885559082,53500
GRND3,2026-04-30,10:10:00,4.369999885559082,4.369999885559082,4.360000133514404,4.360000133514404,26300
GRND3,2026-04-30,10:15:00,4.360000133514404,4.369999885559082,4.349999904632568,4.360000133514404,34100
GRND3,2026-04-30,10:20:00,4.369999885559082,4.369999885559082,4.360000133514404,4.360000133514404,9900
GRND3,2026-04-30,10:25:00,4.360000133514404,4.369999885559082,4.360000133514404,4.360000133514404,26100
GRND3,2026-04-30,10:30:00,4.360000133514404,4.380000114440918,4.360000133514404,4.380000114440918,16100
GRND3,2026-04-30,10:35:00,4.380000114440918,4.380000114440918,4.349999904632568,4.360000133514404,85900
GRND3,2026-04-30,10:40:00,4.360000133514404,4.380000114440918,4.360000133514404,4.380000114440918,33000
GRND3,2026-04-30,10:45:00,4.380000114440918,4.380000114440918,4.360000133514404,4.360000133514404,29600
GRND3,2026-04-30,10:50:00,4.369999885559082,4.380000114440918,4.369999885559082,4.380000114440918,9300
GRND3,2026-04-30,10:55:00,4.369999885559082,4.380000114440918,4.369999885559082,4.369999885559082,21100
GRND3,2026-04-30,11:00:00,4.380000114440918,4.380000114440918,4.360000133514404,4.360000133514404,10600
GRND3,2026-04-30,11:05:00,4.360000133514404,4.369999885559082,4.349999904632568,4.360000133514404,51000
GRND3,2026-04-30,11:10:00,4.360000133514404,4.369999885559082,4.360000133514404,4.360000133514404,15900
GRND3,2026-04-30,11:15:00,4.369999885559082,4.369999885559082,4.360000133514404,4.360000133514404,22100
GRND3,2026-04-30,11:20:00,4.369999885559082,4.369999885559082,4.360000133514404,4.369999885559082,12800
GRND3,2026-04-30,11:25:00,4.369999885559082,4.380000114440918,4.369999885559082,4.369999885559082,15800
GRND3,2026-04-30,11:30:00,4.380000114440918,4.380000114440918,4.360000133514404,4.360000133514404,22000
GRND3,2026-04-30,11:35:00,4.360000133514404,4.369999885559082,4.349999904632568,4.349999904632568,20400
GRND3,2026-04-30,11:40:00,4.360000133514404,4.360000133514404,4.349999904632568,4.360000133514404,65700
GRND3,2026-04-30,11:45:00,4.360000133514404,4.369999885559082,4.360000133514404,4.369999885559082,20900
GRND3,2026-04-30,11:50:00,4.360000133514404,4.369999885559082,4.360000133514404,4.360000133514404,7700
